"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
160000,2,1,2,31,-1,2,-1,-1,-1,-1,1494,696,1395,898,894,2198,2,1399,903,896,2204,786
300000,2,3,1,39,-1,-1,-2,-2,-2,-2,1117,0,0,0,0,0,0,0,0,0,0,0
180000,1,1,1,38,0,0,0,0,0,0,21336,22376,23412,25013,25899,26680,1400,1400,2000,1300,1200,1000
210000,2,2,2,27,0,0,0,0,0,0,115583,130020,133963,115989,101628,104809,25000,15103,5000,4000,5000,5000
50000,2,2,1,34,-1,-1,-1,-1,-1,-1,2738,8192,3595,900,6483,0,8199,3622,900,6483,0,0
240000,1,1,2,27,0,0,0,0,-1,2,2961,4748,7013,7722,732,291,2000,2873,1000,882,0,0
30000,2,2,2,23,3,3,3,3,2,2,29093,29532,29954,29176,29958,30520,1200,1200,0,1400,1200,0
150000,1,2,1,39,1,-2,-2,-1,-1,-2,-7,4422,367,3287,0,0,4429,367,3691,0,0,0
90000,2,1,2,25,-1,-1,-1,-1,0,0,9359,-5,1881,7638,4464,26224,0,1886,7650,1005,23773,1000
80000,1,2,2,26,-1,0,0,0,0,0,2159,4132,5949,7144,5309,500,2000,2002,2005,15,523,0
90000,2,3,2,25,0,0,0,0,2,0,43519,44677,45868,47535,40920,38622,1861,2052,2719,0,1600,890
210000,2,1,1,50,-1,-1,-1,-1,-1,-1,90,90,90,90,180,90,90,90,90,180,0,90
50000,2,2,2,24,0,0,-1,-1,0,0,97043,39837,6928,17006,17363,17707,2000,6943,17006,630,633,657
400000,2,2,2,24,0,0,0,0,0,0,35660,37065,38142,38870,30059,27656,2000,1673,1401,990,964,975
320000,1,1,2,28,-2,-2,-2,-2,-2,-2,26149,3860,360,360,0,720,3894,360,360,0,720,334
300000,2,2,1,66,1,-1,2,-1,0,0,0,200,200,22935,16858,0,200,0,22935,0,0,0
50000,2,3,1,28,0,0,2,2,0,0,43165,49091,50453,49037,28589,29392,6987,2433,0,1145,3167,0
120000,2,2,1,27,0,0,0,0,0,2,85492,83567,78276,78971,80907,79219,3500,4326,3000,9000,0,3000
220000,2,2,2,25,0,0,0,0,0,2,47588,47721,31027,31807,33966,33288,1479,1820,1600,2688,0,1500
440000,2,2,2,34,0,0,-1,0,0,0,6480,7265,444912,218064,222734,227445,1000,226848,8300,8300,8300,8300
160000,2,2,1,40,-2,-2,-2,-2,-2,-2,766,766,766,766,0,27547,766,766,766,0,27547,20238
260000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
240000,1,3,1,41,1,2,2,2,2,-2,101060,104498,106628,102650,0,0,6000,4650,0,0,0,0
260000,2,3,2,36,0,0,0,0,0,0,146033,108405,108396,110249,112119,114136,4160,4000,3984,4001,4128,4200
150000,2,1,1,35,0,0,0,0,0,0,38484,43489,48194,32264,25579,0,8000,5175,3000,10000,0,0
30000,1,2,3,44,0,0,0,0,0,0,6289,9331,12380,15158,15760,18985,3173,3222,3000,1000,3500,2000
120000,1,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,392,396,396,396,396,392,400,396,942
200000,2,2,1,38,-1,-1,-1,-1,-1,0,788,165,1520,413,150,150,165,1520,413,300,0,1638
80000,2,2,2,33,0,0,0,0,0,-2,25211,14863,15816,12710,0,0,1300,1210,1000,0,0,56990
50000,2,2,1,34,0,0,0,0,0,0,24636,25064,51224,26230,18755,19227,1500,2300,2800,1000,1150,1000
60000,1,2,2,37,1,-2,-2,-1,-1,-1,-391,-781,-781,389,389,609,0,0,1950,0,1000,0
30000,2,3,1,54,0,0,0,0,2,0,24285,25379,26964,29307,28537,30378,1500,2000,2800,0,2300,2500
240000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
260000,1,3,1,39,0,0,0,0,0,0,30498,31500,31619,22020,22040,23061,1894,1403,1642,1053,2000,425
50000,2,2,2,23,0,0,0,0,-1,2,16139,17261,14354,8713,1781,1615,1400,1000,500,1781,0,0
30000,2,2,2,24,0,0,2,2,2,0,24238,26996,26269,27734,27151,28199,3462,0,2200,0,1500,1500
20000,1,2,2,30,0,0,0,2,2,2,16728,17759,19752,19155,20385,19218,1307,2300,0,1525,0,1000
80000,2,2,1,46,1,-2,-2,-2,-2,-1,0,0,0,0,0,650,0,0,0,0,650,0
260000,1,2,1,39,2,0,0,2,0,0,110529,113505,114531,111037,95454,96370,7010,7004,15,3000,3000,3000
80000,2,1,2,25,1,-2,-1,-1,-2,-2,0,0,300,0,0,0,0,300,0,0,0,500
180000,2,3,1,47,-1,-1,-1,-2,-2,-2,3735,3404,7141,1304,1534,2395,3404,7141,1304,1534,2395,6090
360000,1,1,2,33,-1,-1,-1,-1,0,-1,5484,4307,12004,21810,13807,2960,4317,12006,21810,0,2960,1810
160000,2,2,2,28,-2,-2,-2,-2,-2,-2,2191,645,2102,5477,2258,1849,645,2118,5477,2276,1851,5543
70000,2,1,2,25,0,0,0,0,0,0,64822,61851,62007,38391,38996,39819,2502,2075,2000,1541,1600,2000
160000,2,2,1,34,2,2,2,0,0,0,77290,72681,66526,66893,66637,67877,4500,2500,3000,3000,4000,2305
250000,2,2,1,29,-1,-1,-1,0,0,0,390,0,49140,32699,32949,34150,0,49140,1596,5000,2000,1800
500000,2,1,1,38,-2,-2,-2,-2,-2,-2,913,9724,9350,6972,11879,15574,9782,9350,6972,11879,15574,12921
500000,1,1,1,43,-1,-1,-1,0,0,-1,14872,53132,74478,61069,37369,2581,53421,74559,1343,907,2592,42767
80000,2,2,2,26,0,0,0,0,0,0,35220,38215,38598,40560,40968,42321,4000,5390,3000,1453,2000,1677
200000,2,1,1,48,-2,-2,-2,-2,-2,-2,8000,7919,4684,2992,7559,4967,7919,4687,3051,7559,4967,4134
80000,2,3,2,30,0,0,0,-1,0,0,36676,38247,39856,28698,29299,30120,2165,2774,30458,1063,1308,4317
150000,2,1,2,33,0,0,0,0,0,0,96066,98277,88202,48179,49426,50534,4400,4000,2000,2000,1900,1700
360000,1,2,2,37,1,-2,-1,-1,-1,-1,-490,-870,390,-710,260,10,0,2000,0,1500,1000,1000
30000,1,3,2,26,0,0,0,0,0,0,28337,27203,25791,18972,28051,20782,2000,2000,1600,10000,2140,0
390000,2,1,1,33,0,-1,0,0,0,0,5602,48329,45281,31219,24962,17002,48329,2287,1500,4962,815,10000
230000,2,1,2,31,-2,-2,-2,-2,-2,-2,49279,4646,5419,4379,2455,34517,4674,5449,4407,2455,34517,8495
150000,2,1,2,27,-1,0,0,-2,-2,-2,30585,30138,0,0,0,0,6000,0,0,0,0,0
240000,2,1,2,27,0,0,-2,-2,-2,-2,118175,0,0,0,0,0,0,0,0,0,0,0
140000,1,3,1,42,0,0,0,0,0,0,137952,141168,143215,61586,70626,72723,7000,6110,5000,10014,5011,5005
20000,1,2,2,42,0,0,0,0,0,0,15717,16724,18051,18759,19132,19684,1276,1603,1311,684,860,874
200000,1,1,1,48,-1,-1,-1,-1,0,-1,419,419,392,423,404,415,419,392,450,400,430,430
30000,1,3,1,52,0,0,0,0,0,0,28541,28889,30050,29797,18464,12235,1502,2002,1025,1230,1042,0
200000,2,2,2,23,-1,-1,-1,-1,-2,-1,964,-36,1000,0,0,43527,0,1036,0,0,54677,872
290000,2,1,2,32,-2,-2,-2,-2,-2,-2,1485,299,0,0,440,0,299,0,0,440,0,0
110000,2,1,1,43,0,0,0,-2,-2,-2,33794,10570,-28,-28,-28,-28,6725,0,0,0,0,0
190000,2,1,2,25,0,0,0,0,0,0,106223,103922,106082,95645,89762,91835,7500,16027,9000,2919,3220,22000
50000,2,2,1,40,0,0,0,0,0,0,48050,47238,47722,32920,28471,28834,2000,1871,1800,1100,1200,1040
50000,1,3,2,39,-1,-1,-1,0,0,0,238,-152,48257,48455,48195,48828,0,48799,1773,1711,1785,1745
50000,2,1,2,25,0,0,0,0,0,0,38153,34476,25857,26621,27178,28038,1700,2000,1500,1000,1300,1300
200000,1,3,1,43,-1,-1,-1,0,0,-1,1435,1270,3783,2522,1261,1436,1270,4000,0,0,1436,1261
530000,1,1,2,30,0,0,0,0,0,0,214022,393664,235392,232640,239004,236657,20000,10000,10000,10000,9000,10500
50000,2,1,2,33,2,2,2,2,2,2,31652,34207,35666,34798,36208,37466,3400,2301,0,2300,2000,2000
210000,2,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
490000,1,1,2,44,-1,-1,-1,-1,-1,-1,2920,4040,3649,8343,6641,5779,4060,3659,8357,6660,5796,4736
260000,1,2,2,37,0,0,0,-1,0,0,255691,262736,36638,122388,127402,131074,14000,5022,130000,7000,6000,6000
130000,2,2,1,39,0,0,0,0,0,0,93797,91523,88331,81192,78774,77117,3339,2892,2733,2752,3159,3000
50000,2,2,1,42,0,0,0,0,0,0,12106,10946,11968,12978,13236,13664,1184,1206,1216,474,642,492
30000,2,2,2,26,0,0,0,2,0,0,27376,27639,27788,25484,25707,25797,1500,3608,0,1000,1100,2200
360000,2,2,1,37,-1,2,2,-2,-2,-2,5748,550,0,0,0,0,0,0,0,0,0,0
250000,2,2,2,29,0,-1,-1,-2,-1,-1,20687,14082,-38,-38,7581,5625,14158,0,0,7619,5653,652
120000,2,1,2,26,0,0,0,0,0,0,102157,103182,91442,88476,72666,74561,5367,20000,3500,2512,7500,4000
400000,2,2,2,37,-2,-2,-2,-2,-2,-2,8948,10306,22263,20511,27808,8342,10306,22263,20568,27808,8342,14187
30000,2,1,1,48,0,0,0,2,2,2,25265,26529,30090,28908,30472,29483,2000,4000,0,2400,0,1500
50000,2,2,2,23,0,0,0,2,2,-2,26001,16982,19313,18700,0,0,1282,2613,0,0,0,0
110000,2,2,2,25,0,0,0,0,0,0,52059,49709,8504,7277,7774,8261,1150,1330,2500,1000,1000,1000
80000,2,2,2,24,0,0,0,-1,0,-1,19167,10192,7241,3261,6264,891,3000,2005,3261,3003,891,2070
150000,2,5,2,33,0,0,0,0,0,0,232327,237150,239410,39584,32815,35626,5877,5419,1009,1120,5000,7128
160000,2,1,2,29,-1,0,-1,0,0,0,3462,4673,12741,10023,11023,8922,4000,12841,1000,1000,178,4000
180000,2,2,1,33,0,0,0,0,0,0,165839,153828,158050,149023,135798,112666,20064,30032,20027,40000,10000,0
500000,1,1,1,58,-2,-2,-2,-2,-2,-2,13709,5006,31130,3180,0,5293,5006,31178,3180,0,5293,768
120000,2,3,2,31,-1,-1,-1,-1,-1,-1,396,396,396,396,396,1100,396,396,396,396,1100,396
210000,2,2,1,42,-1,-1,-1,-2,-2,-2,4221,336,0,0,0,0,336,0,0,0,0,0
230000,2,2,1,34,-2,-2,-2,-2,-2,-2,2329,1894,2528,1865,1496,1873,1894,2532,1865,1496,1873,0
80000,2,3,2,38,0,0,0,0,0,0,77929,77711,74525,61360,49359,48253,3006,2747,2344,1756,1758,1717
270000,1,1,2,35,1,-2,-2,-2,-2,-2,-12,-12,-12,-12,-12,-12,0,0,0,0,0,0
60000,2,1,2,23,0,0,0,0,0,2,13233,12772,14555,15803,19217,18768,1500,2000,1500,3700,0,900
170000,2,1,2,37,-1,-1,-1,-1,0,0,49699,32301,74152,38579,77819,47975,32305,74198,38804,66000,40970,25156
80000,1,2,2,29,-1,-1,-1,0,0,0,28175,0,68227,68040,69840,69840,0,68227,2000,2000,0,0
90000,2,3,2,38,1,2,2,2,-2,-2,8144,7102,1170,0,0,0,2034,0,0,0,0,0
30000,1,2,2,28,0,0,0,0,0,-2,26054,25144,25775,18585,0,0,2000,2000,2000,0,0,0
170000,2,1,2,32,1,-2,-2,-2,-1,-1,0,0,0,0,500,500,0,0,0,500,500,500
30000,2,2,2,34,1,2,2,2,2,2,23860,23192,30042,28276,30483,29848,0,7300,0,2666,0,1000
180000,2,4,1,44,0,0,0,0,0,2,151538,133924,136707,139438,143513,141119,6256,6434,6506,10813,0,5557
150000,2,3,1,39,-1,-1,-1,0,-1,-1,5211,33474,18488,45489,9069,20203,33522,18516,35701,9099,20226,20786
140000,2,2,2,27,0,0,0,0,0,0,134936,137328,138767,137231,128228,110803,6700,6704,5000,4155,4100,3600
150000,2,1,2,36,0,0,0,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500
30000,1,3,1,50,0,0,0,0,0,-1,28339,24232,15626,9330,4372,1419,1681,2000,0,0,1419,12000
100000,1,2,1,32,0,0,0,0,0,0,60121,61575,63028,43360,41906,42831,2454,2700,1712,1500,1600,1600
360000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
50000,1,3,2,42,2,0,0,0,0,2,4864,5876,6898,7910,8681,8397,1252,1274,1286,1057,0,306
150000,2,1,1,43,-1,-1,-1,-1,-1,-1,6940,6200,6962,9301,9266,6441,6200,6962,9301,9266,6441,6706
80000,1,2,2,48,0,0,0,0,0,0,74040,74658,72885,47663,48350,47208,3500,2500,2000,2000,2000,2000
150000,2,1,2,27,-1,-1,-1,-1,-2,-1,346,21191,1339,0,0,8777,21379,1339,0,0,8777,9495
210000,2,2,1,36,0,0,0,0,-1,0,4879,5373,6811,10161,2922,1461,3000,3000,5000,2922,0,1461
440000,2,1,1,36,0,-1,-1,-1,0,0,14234,11061,19669,18613,13669,24849,11066,19669,33152,0,20000,7046
50000,1,2,2,24,0,0,0,0,0,0,10834,11771,12762,12769,13512,14772,1509,1500,605,1500,1500,3000
240000,1,1,1,35,-1,-1,-1,0,-1,-1,2024,2007,21790,17102,13367,22659,2017,21817,1120,13434,22772,22820
140000,2,2,1,40,0,0,0,0,0,0,138389,110701,83468,41202,41687,36335,5148,3216,2003,3000,3041,5056
200000,2,1,2,44,0,0,0,0,0,0,35210,34606,34800,33275,33435,32778,1858,2100,2000,3435,3000,3277
160000,2,1,2,27,0,0,0,2,2,0,97375,112373,119017,104417,62975,53299,20000,10000,3017,0,3000,2000
100000,2,1,1,39,-1,-1,-1,-1,-1,-1,29449,55139,34181,12592,71340,32453,55139,34181,12592,71340,32453,37035
100000,2,3,2,29,-2,-2,-2,-1,-1,-1,2038,11383,1661,1891,3681,870,11386,1665,1894,3689,870,1755
20000,2,1,2,25,1,2,2,2,2,2,11729,12236,17994,17412,18422,18768,1000,6000,0,1600,800,800
240000,1,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,2,1,45,0,0,0,0,-2,-2,13243,11699,12372,0,-800,0,1500,5017,0,0,800,0
240000,2,1,2,27,0,0,0,0,0,0,176829,174143,165755,166291,141380,130742,7058,6800,4050,6084,8028,4267
500000,1,1,2,31,-2,-2,-2,-2,-2,-2,26760,747,2652,-11,-213,-213,750,2676,1,0,0,0
310000,2,2,2,33,0,0,0,0,0,0,110786,115540,117674,108103,114721,105624,6555,6000,3272,15874,4182,15694
360000,2,1,1,40,2,2,2,2,0,0,108399,105167,115468,112157,114690,117845,0,12000,0,5900,5000,4500
40000,2,1,1,48,0,0,0,0,0,0,38549,37924,37648,38804,39651,40794,2000,1700,2000,2000,2000,2000
250000,1,1,2,33,-1,3,2,-1,-1,-1,441,441,81,1540,3088,5680,0,0,5000,3088,3000,0
150000,1,1,2,32,0,0,0,0,0,0,76215,72149,58228,38495,35807,24871,22365,10000,3993,15838,10000,7780
350000,2,1,2,33,-1,-1,-1,-1,0,-1,2383,9911,12149,14774,2154,67081,9911,12149,16928,0,67081,103202
180000,2,1,2,27,0,0,0,0,0,0,101489,78738,78639,44295,44113,37805,10006,8000,1610,10000,1333,8818
50000,1,1,2,30,0,0,2,2,2,0,45948,50813,45393,49351,45473,48595,6012,10,8212,1200,4008,4407
200000,2,1,1,42,-1,-1,-2,-1,-1,-1,2374,0,0,5144,0,931,0,0,5144,0,931,0
250000,2,2,2,25,-1,-1,-1,-1,-1,-1,5211,5211,6282,4140,5211,5211,5211,6282,4140,5211,5211,5211
90000,1,1,2,29,0,0,0,0,0,0,72774,67584,57985,56268,55970,56825,2900,2700,2200,2100,2200,2200
210000,2,1,1,54,0,0,0,0,0,-1,16355,18063,18077,14113,7049,2026,3000,2000,3000,150,2026,1026
210000,2,2,2,28,0,0,-1,0,0,-2,2162,61,259323,139861,1684,826,61,130000,10000,1684,826,1793
140000,2,1,2,24,-1,-1,0,0,0,0,13408,97396,92990,93960,96724,91539,97396,4070,3225,4137,3100,2300
410000,1,1,1,42,0,0,0,0,0,0,27559,29866,32233,34450,36954,39251,3000,2800,3000,3000,3000,2000
50000,1,3,2,27,0,0,-2,-2,-1,-1,32590,-100,0,0,70,120,0,100,0,70,200,100
50000,1,2,2,24,0,0,2,2,0,0,20378,23346,23670,22994,23473,23932,3300,1000,0,1000,1000,962
20000,2,2,1,28,2,2,2,0,0,0,20574,21041,19055,15335,10812,6483,1100,0,550,288,400,0
180000,1,2,1,41,-1,-1,-1,-1,-1,-1,859,1811,1335,366,1811,1828,1811,1335,366,1811,1828,366
90000,2,2,1,36,1,-1,-1,-1,-1,-1,0,950,628,284,1055,2607,950,628,284,1055,2607,0
210000,2,2,2,31,0,0,0,0,0,0,168161,133113,130769,95962,49839,46824,5000,5032,3783,2021,3000,0
180000,2,2,1,32,0,0,0,0,-2,-2,8135,12621,17987,-99,-99,-99,5000,15000,0,0,0,13550
270000,2,2,1,27,0,0,0,2,0,0,24769,22546,21345,14852,18669,25175,4000,5000,0,10000,7000,2000
70000,2,1,2,24,1,2,0,0,0,0,19200,19079,17695,17791,15704,16257,500,1300,1240,600,1000,608
160000,2,1,2,28,-1,-1,-2,-2,-2,-2,160,0,0,0,0,0,0,0,0,0,0,0
150000,2,1,1,52,-1,-1,0,-1,0,0,5094,29137,25772,48635,25907,7513,29148,25000,48635,13907,1513,46798
230000,2,1,2,29,-2,-2,-2,-2,-2,-2,360,0,0,0,100,900,0,0,0,100,900,715
150000,2,3,1,41,0,0,0,0,0,0,88818,90585,92485,94373,96245,98263,3241,3358,3427,3443,3567,3585
50000,1,2,1,29,3,2,2,4,4,4,400,400,400,400,400,400,0,0,0,0,0,0
90000,2,3,0,42,0,0,2,0,0,0,12174,15035,14509,15518,15563,18289,3072,0,1555,600,3000,2000
160000,2,2,2,40,1,-1,-1,-1,-1,-1,0,372,-7,3298,455,-325,372,0,3305,455,0,0
50000,1,3,1,45,0,-1,-1,-2,-2,-2,5339,1189,0,0,0,0,1189,300,0,0,0,0
80000,2,2,2,27,0,0,0,0,0,0,83120,51347,44878,42108,28316,29523,1764,1906,2000,2000,2000,2000
60000,2,1,2,24,0,0,0,0,0,0,57802,58960,60862,59279,59176,58128,2960,2866,2279,2276,2128,2237
130000,1,2,2,29,1,2,2,2,2,2,88766,91466,93182,90851,96576,98452,5000,4000,0,7200,3500,3600
200000,2,3,1,27,1,2,2,2,3,4,104307,101788,110000,115000,120000,127640,0,10000,5000,5000,7661,6608
60000,1,3,2,23,0,0,0,0,0,0,15592,16643,15557,15526,16273,17001,2000,1400,1000,1000,1000,1000
110000,1,3,1,38,0,0,0,0,0,0,14084,11129,9316,7681,8897,11729,2500,2500,1000,1500,3000,500
20000,2,2,2,35,0,0,0,0,0,0,15852,16861,17884,18590,18959,19347,1579,1602,1308,677,692,1577
500000,1,1,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
140000,1,3,1,39,0,0,0,0,0,0,138317,142082,136034,137524,88752,89409,6047,6405,6452,3228,3140,3157
210000,1,1,1,41,-2,-2,-2,-2,-2,-2,2361,652,401,63,684,0,652,401,63,684,0,0
170000,1,1,2,33,-1,-1,-1,-1,-1,-1,764,1100,500,2499,1500,600,1105,500,2499,1500,600,2100
130000,2,2,2,23,0,0,0,0,0,0,78426,77613,62963,58470,59069,51599,3000,3000,3000,2500,2000,3000
120000,2,1,1,42,0,0,0,0,0,0,23331,12125,13903,13858,14777,46061,5000,5000,5000,5000,10000,6000
60000,2,2,1,39,0,0,0,0,0,0,32734,32234,32136,31204,30330,29934,1506,1881,1422,1021,1500,1056
40000,2,2,2,24,-2,-2,-2,-2,-2,-2,35285,36714,37356,38184,38724,37255,2000,1600,1401,1607,1800,1751
310000,2,1,1,47,-2,-2,-2,-2,-2,-2,5202,6495,5781,7754,12315,14099,3000,1000,4000,5000,5000,5000
200000,2,2,1,27,-1,-1,-1,-1,-1,-1,14753,3670,5865,1303,4579,1107,3670,5865,1303,4579,1107,2109
16000,2,2,1,48,2,2,0,0,0,0,4577,4358,5366,5473,5750,6995,0,1089,196,365,1500,0
500000,1,1,1,42,0,0,0,-1,-1,0,47556,36675,9739,579,53599,25276,2016,1049,767,87150,931,1068
200000,2,1,1,41,1,-1,0,-1,2,0,2217,61328,2877,160944,156864,160066,61634,2877,160944,0,5900,13000
150000,1,2,2,49,0,0,0,0,0,0,86035,86414,87852,88692,90211,91543,3090,3218,3196,3360,3310,3573
70000,2,2,1,48,0,0,0,0,0,0,20744,22093,23432,24217,19108,19649,2000,2000,1500,1000,1000,1000
10000,1,2,2,24,1,2,2,0,0,3,5570,7327,7065,8058,9433,9008,2000,0,1125,1500,0,0
120000,2,2,2,30,-1,2,2,-1,-1,-2,5713,1492,0,6407,0,0,0,0,6407,0,0,3000
270000,2,2,2,29,0,0,0,0,0,0,62516,48770,47846,39772,35143,44371,1854,1952,1418,5000,14000,2500
260000,2,1,2,29,1,2,0,0,0,0,234922,227802,215320,177965,171201,164834,6,6918,5295,4805,5002,3005
60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000
500000,2,2,2,31,0,0,0,0,0,0,43818,45021,49283,66144,75191,80619,5000,5040,17604,10000,10000,10200
20000,2,3,2,31,-1,-1,-1,-1,-1,-1,1550,1550,1826,6497,8185,3755,1550,1826,6497,8185,3755,3220
90000,2,2,1,35,2,0,0,0,0,2,63426,57922,55010,52540,56236,40922,2700,2500,1900,4600,0,1600
160000,2,1,2,28,-1,-1,-1,-1,-1,-1,15525,34585,37439,47340,2473,4120,34604,37836,47340,2473,4120,6302
130000,2,2,2,24,0,0,0,0,-1,-1,12163,21895,18885,19057,2511,10358,10095,7005,6013,2511,10358,5000
220000,2,1,2,29,1,-1,-1,-1,-1,-1,0,3003,2646,1125,0,3455,3003,2646,1125,0,3455,1000
50000,1,1,1,38,0,0,0,0,0,-2,47036,47876,28754,29137,-711,29578,1704,1200,583,711,30289,989
130000,2,2,1,37,0,0,0,0,0,0,33346,37902,42496,45954,51419,55919,5448,5542,4500,5465,4500,5662
230000,2,1,2,23,-2,-2,-2,-2,-2,-2,61580,62272,1462,622,1083,622,2862,1462,622,1083,622,872
120000,2,2,1,35,-1,-1,2,2,2,2,2415,11837,9754,24007,22299,31576,9886,0,20000,0,10000,0
10000,1,1,2,27,0,0,0,0,0,0,5703,6734,8833,9604,9800,10000,1130,2229,1000,196,200,0
50000,1,2,1,32,0,0,0,0,0,0,46253,46117,46919,17459,17825,18193,1998,3000,625,647,664,649
470000,1,2,2,35,0,0,0,-1,-1,-2,262980,204078,78325,119866,-6187,-8822,10929,4177,126307,36,26,27232
30000,1,1,1,37,0,0,0,0,0,0,29104,30606,30416,28165,28654,29083,2000,2000,2003,2000,1000,402
280000,2,2,1,41,0,0,0,0,0,0,9551,12848,15345,19211,22817,37323,5000,5000,5000,5000,16000,0
60000,1,3,3,43,0,0,0,0,0,0,70367,66657,63553,59633,55689,52778,2415,3000,2125,2007,3000,1758
50000,1,2,2,48,0,0,0,0,0,0,44385,45637,46815,16927,17263,17628,1992,2170,1282,618,643,1000
290000,2,5,2,35,0,0,0,0,0,0,33278,33694,32453,27981,14096,10240,1600,1700,2015,2000,1000,1000
60000,2,1,1,38,-1,-1,-1,-1,-1,-1,6842,15772,23011,9941,12688,8719,15772,23011,9941,12688,8958,6484
100000,1,1,1,63,0,0,0,0,0,0,61228,59936,59038,52735,46667,49009,2810,2954,2307,1756,3181,0
80000,2,2,2,25,0,0,0,0,0,0,83931,82122,81028,81331,60614,63153,3500,3820,3220,4010,6700,7
100000,2,2,1,25,0,0,0,0,0,0,99203,97294,99377,101577,99453,101879,3485,3654,3900,3729,4200,3702
140000,2,1,2,28,1,2,0,0,0,2,99215,96776,98949,100673,106935,104427,0,3932,3717,8000,0,4000
30000,1,1,1,52,0,0,0,2,0,0,15743,16784,18998,18395,19100,20582,1300,2500,0,1000,1800,0
130000,1,2,2,28,2,2,0,0,0,0,70952,69264,70184,8518,11296,6514,0,3000,2000,3000,2000,0
210000,2,2,1,32,0,0,0,0,0,0,132082,131015,133815,134585,127282,125338,6500,6500,4400,5000,7000,6000
340000,1,1,2,38,-1,-1,-2,-2,-2,-2,9054,1868,1135,0,0,0,1868,1144,0,0,0,0
50000,2,2,2,22,0,0,0,0,0,0,50186,49061,43528,29606,30305,28895,1994,1500,1009,1124,1100,2000
420000,1,1,1,32,0,0,0,0,0,0,60825,45060,25056,24751,24984,24983,1407,1407,1332,963,877,1000
20000,1,3,1,40,0,0,0,0,0,0,8151,9011,10858,12670,13157,13742,1153,2000,2000,1000,800,1000
150000,2,1,2,24,1,-1,-1,-1,-1,2,-200,200,200,200,550,550,600,200,200,550,200,0
250000,2,1,1,31,-1,-1,-1,-1,-1,-1,2198,7404,3186,5161,0,13714,7404,3186,5161,0,13714,3224
50000,2,1,2,28,1,2,0,0,0,3,4323,3851,2808,3325,3989,3610,0,602,569,718,0,0
80000,2,3,1,28,0,0,0,0,0,0,63900,65343,66171,58683,43421,44267,3000,2470,2228,1516,2000,1556
20000,2,3,2,24,-1,-1,-1,-1,-1,-2,5103,3773,10132,4818,0,0,3773,10139,4830,0,0,1960
50000,1,2,2,25,0,0,0,0,0,0,43785,38971,34836,18488,19716,17932,1795,1660,1272,1500,644,704
80000,1,1,2,25,-1,-1,2,-1,-1,-1,825,1650,825,825,825,825,1650,0,825,825,825,0
90000,2,2,2,25,0,-1,-1,-1,-1,-1,27658,11865,4602,28426,8978,5104,6708,8853,28990,9028,5119,428
20000,1,5,2,26,0,0,0,0,0,-2,20564,20284,19394,39950,0,0,3055,1467,1096,1000,0,0
160000,2,2,2,25,0,0,0,0,0,0,153392,143297,140984,120742,115637,111354,8000,7000,5000,5000,5000,10500
160000,2,1,2,27,0,0,0,0,0,-1,159460,148691,118082,112802,61178,98960,10000,10000,5022,8000,99822,5000
120000,2,3,2,53,2,0,0,2,0,0,66963,68780,70830,71557,73052,74502,3500,3800,2500,2804,2820,3000
50000,1,2,2,24,0,0,0,0,0,0,10912,10401,20916,20658,9426,8215,2152,1209,1080,438,434,390
70000,2,1,2,22,0,0,0,0,0,0,71358,70285,28867,29766,26522,27584,3280,1480,1360,960,1500,1000
130000,2,1,2,23,-1,-1,-1,-1,-1,0,4459,13453,3656,5008,13734,14976,13485,3656,5024,13734,3000,822
40000,1,2,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
310000,2,1,1,43,-2,-2,-2,-2,-2,-2,14619,1881,13750,9837,7785,14460,12484,13961,9838,7785,14460,14195
460000,1,1,1,41,0,0,0,0,0,0,321987,318546,316330,325874,325857,327232,12000,12850,16700,11200,12000,11080
110000,2,2,1,28,0,0,0,0,0,0,3242,4095,4296,5043,5194,6110,1300,1054,1000,1000,1000,1500
130000,2,3,2,36,0,0,0,0,0,0,127544,126771,124824,123174,100585,97687,5963,6316,4845,3471,3673,3590
360000,1,1,1,51,-1,-1,-1,-2,-2,-2,38000,25000,0,0,0,0,25000,0,0,0,0,0
